"id","median_house_value","median_income","housing_median_age","total_rooms","total_bedrooms","population","households","latitude","longitude"
3065,10.9187182322652,1.8843,16,2874,677,3078,651,35.68,-119.22
3068,10.9419959171345,1.6786,35,1618,378,1449,398,35.77,-119.25
3069,10.9560559027028,1.6045,36,2332,656,2175,610,35.76,-119.25
3071,11.0381102787273,1.7418,8,3271,797,2700,688,35.79,-119.25
3072,11.1548209282219,2.2981,35,1927,386,1371,414,35.78,-119.25
3077,11.1331281036106,2.033,16,2275,659,1914,614,35.74,-119.23
3079,12.2848838259545,6.2885,6,1755,280,664,254,35.47,-118.92
3080,11.3205535723228,2.5806,20,3458,651,1465,621,35.44,-119.01
3081,12.2268551847127,6.1563,13,1439,237,557,227,35.44,-118.93
3083,11.1198828768606,2.25,15,1962,403,730,321,35.68,-118.06
3084,11.47210347045,2.6288,23,3166,700,1097,493,35.75,-118.44
3085,11.3046705261498,2.0694,18,4754,1075,1366,690,35.72,-118.47
3088,11.45741275504,3.4792,33,1504,325,584,223,35.65,-118.87
3089,10.9920495053507,1.8369,17,2354,514,775,380,35.48,-118.23
3091,11.4814347978789,2.3125,15,5907,1257,2310,1001,35.63,-118.41
3092,11.2358535716305,1.4141,18,2304,527,782,390,35.62,-118.45
3093,11.1345890242503,1.3023,17,2248,535,927,427,35.64,-118.47
3095,11.1519555967486,1.8819,16,5396,1182,1802,807,35.58,-118.45
3096,11.2695792063385,2.5474,13,2267,601,756,276,35.47,-118.61
3097,10.9150884642146,3.625,35,2916,594,1870,432,35.73,-117.73
3098,10.6478030196705,2.0441,33,2579,564,1155,431,35.63,-117.66
3100,11.3132542698412,3.3269,15,2701,576,1245,513,35.65,-117.68
3102,11.60276616897,5.8625,8,2683,416,1154,399,35.64,-117.7
3104,11.6587559131818,6.1935,6,2115,342,927,337,35.64,-117.67
3106,11.5645686981221,6.0653,18,4334,641,1777,661,35.63,-117.68
3107,11.5991031612113,5.5773,5,3151,482,1335,428,35.63,-117.69
3108,11.1830315437091,3.5931,18,2657,496,1426,483,35.62,-117.7
3109,11.3445068133453,3.5988,9,4241,832,1929,742,35.61,-117.68
3111,11.1591035900139,3.858,16,2678,483,1473,487,35.6,-117.7
3112,10.8666618703091,2.1458,30,2994,741,1481,581,35.62,-117.68
3114,11.3586081045859,4.15,11,5897,1138,2728,1072,35.62,-117.66
3115,11.3759596098971,4.8494,5,5735,932,2623,862,35.61,-117.66
3118,11.8670972786908,5.5551,9,3811,605,1518,568,35.55,-117.68
3119,10.902279505922,1.8984,19,1124,290,598,261,35.65,-117.81
3120,11.4273675766086,4.1518,13,2566,449,1181,414,35.73,-117.87
3121,11.4927227576527,5.0762,11,1751,316,765,296,35.54,-117.84
3122,11.3108092808481,3.1755,15,2357,484,1110,442,35.65,-117.74
3123,10.8356516335666,1.9962,28,1913,486,858,371,35.35,-117.84
3124,11.36789969292,3.4015,21,1739,425,945,362,35.05,-118
3125,11.1816397550363,3.3693,30,2555,510,1347,467,35.03,-117.82
3126,12.5245263766487,1.625,4,18,3,8,6,35.22,-117.76
3129,11.3132542698412,3.5391,5,4849,920,2504,847,35.13,-117.98
3130,11.5559849544307,4.25,4,2630,502,1150,422,35.13,-117.95
3131,11.8614674256788,4.875,1,83,15,32,15,35.08,-117.95
3135,11.7752897294377,2.8097,11,7353,1482,3571,1308,34.86,-118.34
3137,11.0728689120924,4.2292,33,1589,307,853,272,34.99,-117.68
3138,10.5916221912725,1.9107,36,1184,316,672,241,35,-117.65
3139,11.3326019108389,2.6149,10,4597,1009,2227,821,34.86,-118.15
3140,11.3839550836733,3.0184,9,1507,293,761,278,34.87,-118.17
3141,11.6181859756277,5.0553,2,2103,389,923,338,34.87,-118.19
3143,11.2023158878747,2.0441,15,1069,296,569,263,35.06,-118.15
3144,11.1404114570018,2.5875,44,1297,307,776,278,35.05,-118.16
3146,10.9472916047092,2.16,29,1671,368,821,337,35.04,-118.15
3147,11.8262752841706,4.625,7,4371,727,1932,654,35.16,-118.51
3148,12.0008917945901,4.0581,7,9664,1692,3617,1370,35.2,-118.66
3149,11.2772031314492,2.3917,10,2939,605,1167,446,35.27,-118.34
3150,11.659619844121,3.6949,4,8417,1657,4631,1468,35.14,-118.48
3151,11.8291949942739,3.4911,6,3660,646,1243,482,35.08,-118.61
3153,11.460578984598,2.6417,19,3109,640,1457,620,35.13,-118.46
3154,11.3562716549249,3.2405,16,4084,812,2033,668,35.12,-118.46
3156,11.289781913656,1.7917,34,1170,290,602,266,35.13,-118.44
3158,11.3169105810443,2.7845,28,1793,358,1233,351,35.3,-118.91
3159,11.4563551134818,4,24,1341,214,667,184,35.26,-118.95
3160,11.3059012955359,2.6302,33,1190,217,717,196,35.27,-118.83
3161,11.57402056433,1.9236,29,1297,262,909,253,35.13,-118.92
3163,10.8948857568971,1.9688,31,2358,580,2302,574,35.23,-118.82
3164,10.8874369328841,2.1357,17,1959,484,1763,453,35.2,-118.83
3165,10.9560559027028,2.1136,34,2185,469,1910,455,35.2,-118.82
3166,10.8434948110276,1.9907,17,2783,678,2566,641,35.2,-118.85
3167,11.0251651141352,2.0921,29,1401,317,1344,306,35.27,-118.91
3168,10.907789161733,1.9066,31,6145,1492,5666,1457,35.26,-118.9
3171,11.2252433925184,2.2885,38,1016,202,540,187,36.41,-119.69
3172,11.4531754605645,3.4926,30,1860,337,1123,347,36.44,-119.57
3173,11.7464153083386,3.0375,26,1912,339,1002,311,36.37,-119.55
3174,11.5434546700051,3.3214,25,1688,302,879,277,36.38,-119.69
3175,11.5129254649702,3.1406,41,831,149,443,146,36.37,-119.78
3176,11.5268283701392,2.7159,25,1549,269,819,272,36.37,-119.83
3177,11.3373808924553,2.9167,26,1414,265,779,249,36.34,-119.87
3179,11.2358535716305,3.0667,19,3252,614,1971,607,36.32,-119.79
3182,11.1433100097558,2.6218,14,3677,863,2191,785,36.31,-119.77
3183,11.1885794081469,2.2937,25,4984,1029,2414,961,36.31,-119.79
3184,11.0348896640272,2.1038,24,2202,471,1052,439,36.3,-119.77
3185,11.1064598565285,2.1681,30,1846,391,1255,352,36.3,-119.78
3187,11.5540674083014,4.2917,6,1265,227,764,246,36.29,-119.79
3188,11.3793940723457,2.0673,18,942,193,424,174,36.32,-119.82
3189,11.6307085006266,3.2386,16,1006,212,515,200,36.33,-119.78
3190,11.5208936346194,4.5714,29,1871,315,1066,309,36.27,-119.78
3191,11.5852461265499,5.1728,7,479,84,327,103,36.29,-119.8
3192,10.9348910915108,3.1071,24,544,112,442,106,36.28,-119.81
3194,10.8704713987258,2.2721,40,1185,221,676,256,36.32,-119.72
3196,11.0054276312969,2.8281,20,2440,433,1579,400,36.31,-119.73
3197,11.0348896640272,2.2895,10,956,201,693,220,36.3,-119.7
3201,11.3562716549249,2.8788,38,3148,568,1378,537,36.35,-119.65
3203,11.4865814896306,5.2134,13,2360,340,1055,312,36.36,-119.64
3204,11.4119995463803,3.8108,23,3182,563,1525,585,36.35,-119.64
3207,11.1591035900139,2.8125,30,1765,310,746,298,36.35,-119.64
3209,11.1198828768606,1.8385,14,2928,600,1633,559,36.33,-119.63
3211,11.0186291431554,2.2333,36,1518,287,749,255,36.32,-119.63
3212,10.9970872993807,2.6397,32,1338,276,859,286,36.34,-119.66
3214,11.2398035438498,3.0846,47,1869,357,832,315,36.34,-119.65
3216,10.8532130604965,1.4524,41,3095,766,1852,721,36.33,-119.64
3217,10.9869862033942,2.3523,52,1257,257,624,243,36.33,-119.65
3221,11.4382019187743,4.0909,16,2048,373,1052,388,36.33,-119.66
3222,10.96992094284,1.4194,10,1623,409,988,395,36.33,-119.66
3223,10.9472916047092,2.3256,24,2652,568,1532,445,36.32,-119.66
3224,10.904119432844,2.5833,28,1325,276,873,240,36.32,-119.68
3225,11.0120501720574,2.9936,12,2739,535,1859,498,36.31,-119.68
3228,10.6712782760918,1.3569,32,2205,523,1772,479,36.32,-119.64
3229,10.8855660249483,2.3466,28,941,175,588,180,36.3,-119.65
3230,10.821776287073,1.5909,27,1513,314,1071,284,36.31,-119.64
3231,10.7428972400743,1.8839,25,1847,371,1460,353,36.31,-119.61
3234,11.5129254649702,2.4286,23,207,45,171,50,36.18,-119.63
3235,10.8197782844103,2.25,32,752,159,524,155,36.11,-119.59
3236,10.8818136753297,2.3889,6,2015,413,992,319,36.09,-119.57
3238,10.6873890963645,1.5313,29,424,78,284,73,36.1,-119.56
3239,10.8356516335666,2.13,25,1093,262,893,252,36.1,-119.56
3240,11.077516480489,3.2847,35,1648,285,792,265,36.09,-119.56
3241,10.864751650053,1.85,14,1267,290,1077,279,36.09,-119.56
3242,10.6478030196705,1.6607,37,766,189,639,190,36.08,-119.56
3244,10.9114454729361,1.5727,16,1461,400,1201,384,36.1,-119.57
3245,11.1389590239214,3.5313,36,1729,317,737,278,36.1,-119.57
3246,11.0136989770476,2.0595,37,1676,316,707,274,36.1,-119.57
3248,11.8313791960888,1.875,43,187,38,106,40,36.2,-119.9
3249,10.8628377738707,2.0221,33,1293,272,694,229,36.19,-119.82
3250,11.5129254649702,0.4999,23,333,92,198,55,36.09,-119.99
3251,10.7726866768764,2.0976,25,1047,270,1505,286,35.99,-119.96
3253,11.016988453698,2.9708,27,2533,518,1371,461,36.04,-120.14
3254,10.7893190769256,2.2167,18,1165,334,1119,308,36.01,-120.12
3256,10.9366720358818,2.25,7,2049,482,1387,422,35.99,-120.12
3257,11.1746516064024,2.375,26,48,8,13,8,35.87,-120.13
3258,11.0429218357245,3.125,16,259,53,131,38,35.91,-120
3259,11.2050406852009,0.4999,16,411,114,26,19,39.42,-122.89
3260,11.5018645176108,3.9519,39,1295,240,534,179,39.23,-122.9
3261,11.1913418408428,2.0208,43,89,18,86,27,39.18,-122.91
3262,11.1316650455589,4.35,44,202,42,142,39,39.17,-122.91
3264,11.57402056433,2.2188,20,1125,231,521,196,39.14,-122.88
3265,11.4360444206343,3.8333,24,1098,193,353,145,39.12,-123.07
3266,11.8313791960888,3.25,17,380,69,225,72,39.13,-122.95
3267,11.1718426157913,2.2551,10,1588,333,585,254,39.11,-122.89
3269,12.021548665181,4,24,341,64,146,57,39.08,-122.92
3270,11.8536742583587,2.8906,18,681,120,272,105,39.1,-122.94
3272,11.5356649519397,2.4423,21,2202,484,1000,381,39.07,-122.91
3273,11.51592097395,1.939,21,1236,238,601,261,39.06,-122.91
3274,11.6868787720937,3.5652,16,1548,295,605,250,39.05,-122.92
3276,11.298493854258,2.5457,38,3131,624,1591,568,39.05,-122.92
3277,11.4616321705827,3.7667,27,789,208,295,108,39.05,-122.91
3278,11.470017963959,1.3532,14,2374,557,723,427,39.03,-122.91
3280,11.36789969292,1.6369,15,1927,427,810,321,39.13,-122.87
3282,11.4584692791742,1.4679,26,2191,495,679,371,39.09,-122.83
3284,11.0821425488778,1.4676,17,1880,467,798,342,39.08,-122.8
3287,11.1519555967486,1.3,11,1264,271,370,177,39.09,-122.53
3288,11.6307085006266,2.7639,9,254,50,66,29,39.04,-122.69
3289,11.6217798698823,1.9833,23,1618,395,425,244,39.04,-122.73
3290,11.1899615783738,2.1094,27,2199,527,744,316,39.02,-122.69
3291,10.8836916101539,1.165,27,1446,329,594,255,39.03,-122.66
3292,11.60276616897,1.7446,16,3715,810,943,510,39.02,-122.66
3294,11.8108053623985,2.3558,18,1177,224,181,105,38.99,-122.7
3295,11.2371719633837,1.8571,16,4279,951,1596,666,38.99,-122.65
3296,11.2618967101665,1.6607,16,975,219,337,155,38.99,-122.52
3297,11.6055046462633,2.1838,27,2300,508,526,254,38.98,-122.68
3298,11.0020998412042,1.1912,32,1856,472,703,292,38.97,-122.65
3299,11.0666383623418,1.75,17,1708,459,633,312,38.96,-122.63
3300,10.9818971338867,1.6865,19,2230,538,832,359,38.95,-122.62
3301,10.9595402267854,2.3179,14,1731,400,638,282,38.94,-122.62
3302,11.1746516064024,4.3897,14,231,36,108,31,38.93,-122.61
3303,11.0348896640272,1.4767,16,1657,390,572,301,38.93,-122.6
3304,11.1418617835794,2.0577,16,1914,446,828,332,38.96,-122.62
3305,11.0054276312969,2.3083,20,2507,577,1072,457,38.96,-122.63
3306,11.0540595801349,1.6769,27,2143,580,898,367,38.96,-122.65
3307,10.9716406337195,1.7273,29,883,187,326,136,38.96,-122.64
3309,11.2554492345755,1.7083,11,686,127,246,86,38.95,-122.63
3310,10.7995755770928,1.7566,25,661,144,192,93,38.94,-122.63
3312,10.9150884642146,1.5455,13,524,129,215,90,38.94,-122.62
3313,11.645706576204,3.2375,17,2554,540,723,319,38.97,-122.7
3316,11.4855542681741,3.0466,11,5175,971,2144,792,38.97,-122.78
3318,10.9150884642146,1.375,20,41,18,94,10,38.91,-122.71
3319,11.8262752841706,2.5326,20,1592,327,647,253,39.05,-122.86
3320,11.390757830996,1.8704,20,1580,318,753,252,39,-122.85
3321,11.6430761494353,1.6833,15,289,49,191,54,38.99,-122.83
3322,11.2618967101665,1.6164,17,1383,347,719,296,38.98,-122.83
3323,11.2252433925184,1.7196,21,939,176,556,178,38.98,-122.84
3324,11.8070865035197,2.9934,20,2067,384,904,333,38.97,-122.92
3326,11.4489201349943,1.8692,15,1318,296,567,276,38.96,-122.83
3327,11.6902344799406,4.0119,26,712,140,293,100,38.92,-122.77
3332,11.2252433925184,2.1953,15,1410,329,599,273,38.92,-122.59
3333,11.4262776582446,2.9583,23,292,56,92,41,38.9,-122.6
3334,11.3468708806401,1.8417,13,520,115,249,109,38.92,-122.62
3335,11.6307085006266,4.125,30,70,38,20,13,38.92,-122.65
3336,11.2050406852009,1.5739,16,1177,240,519,199,38.87,-122.64
3337,11.6009363422929,2.5625,12,2394,443,877,341,38.82,-122.5
3339,11.7913144905104,3.8831,7,3639,637,1027,421,38.81,-122.55
3345,11.3793940723457,0.536,26,102,17,43,13,38.7,-122.52
3346,10.7810374560939,2.7188,26,1707,308,761,250,41.07,-121.11
3349,10.5966347330961,1.6833,27,777,185,318,115,40.98,-120.38
3351,11.6809790499665,1.7214,11,2635,667,280,132,40.65,-120.77
3352,11.2683028819789,3.3036,17,890,167,406,154,40.51,-121.02
3354,10.8097279485568,2.1833,52,5486,1044,1977,754,40.35,-121.03
3355,11.3609391079723,3.5962,15,5343,1002,2503,902,40.5,-120.67
3356,11.1774527286821,2.6902,15,2045,461,1121,402,40.43,-120.57
3357,11.1034523354645,2.5074,35,1450,325,717,297,40.42,-120.66
3359,11.1591035900139,2.2992,52,2081,478,1051,419,40.41,-120.66
3360,10.9903645849858,1.5066,50,1741,424,987,383,40.41,-120.64
3362,11.0316586434458,2.2661,16,3412,667,1873,590,40.37,-120.58
3365,11.1198828768606,5.5179,36,36,8,4198,7,40.41,-120.51
3366,11.418614785499,3.4028,17,3391,623,1529,571,40.29,-120.54
3367,11.3515823145615,3.4643,16,1821,360,969,359,40.31,-120.49
3368,11.2050406852009,2.1198,21,789,141,406,146,40.17,-120.37
3369,10.7705880402195,2.6765,26,2399,518,1037,443,40.26,-120.2
3371,12.5285183979182,6.1946,27,5205,859,2363,888,34.27,-118.27
3373,12.1605521302284,4.008,33,3177,713,1845,612,34.26,-118.29
3375,12.1647296819958,4.81,42,2186,423,1145,439,34.26,-118.3
3376,12.1940000642959,3.5214,35,2045,450,1166,407,34.25,-118.28
3377,11.9959687077238,2.6036,29,2559,787,1886,769,34.25,-118.28
3378,12.0725412529057,2.4727,19,1988,594,1399,527,34.25,-118.29
3379,11.9922604216448,3.0795,8,5568,1514,3565,1374,34.25,-118.29
3382,12.5339365076148,6.3688,30,2180,369,1050,390,34.24,-118.27
3383,12.3462692760235,4.6635,35,779,143,371,150,34.25,-118.27
3384,12.1848490090785,4.4375,39,699,150,358,143,34.25,-118.27
3385,12.4821880816105,4.45,32,2542,526,1278,493,34.24,-118.28
3386,12.666341545679,5.6184,29,3390,580,1543,576,34.24,-118.28
3387,12.0822086583078,3.1523,36,1300,304,688,261,34.25,-118.3
3388,12.5889512549655,4.2639,31,6434,1188,3540,1131,34.24,-118.33
3389,12.3401663800109,5.997,19,9259,1653,3963,1595,34.22,-118.35
3390,12.4618769790839,4.1302,30,1260,222,638,229,34.22,-118.35
3391,12.1084598166632,3.275,39,1470,312,1047,284,34.21,-118.35
3392,12.0587320576315,3.75,42,1073,220,804,226,34.21,-118.35
3393,12.3009281765429,5.1145,34,3258,610,1810,633,34.28,-118.31
3394,12.281180118017,6.0808,35,1446,274,759,291,34.27,-118.31
3396,12.1329641737095,4.1964,40,1065,214,605,183,34.26,-118.3
3398,11.9848023385976,3.0583,41,1297,327,733,315,34.26,-118.31
3399,12.1404668884322,4.1339,34,1797,363,948,363,34.26,-118.31
3400,12.3135808532455,4.4875,32,3690,791,1804,715,34.26,-118.32
3402,12.3467037752699,3.1349,29,3034,732,1776,702,34.27,-118.33
3403,12.2327145764766,6.2037,32,604,108,314,113,34.27,-118.35
3405,12.7781814977131,6.1464,34,2795,460,1267,443,34.25,-118.35
3406,12.8426494746017,6.838,34,3677,573,1598,568,34.26,-118.36
3407,12.20906815451,3.1607,28,1643,489,1142,458,34.26,-118.3
3408,12.1924806920107,4.5833,44,1442,285,859,292,34.25,-118.3
3410,12.2881133558664,3.8,36,1882,453,1005,409,34.26,-118.31
3411,12.1626430876028,4.4375,24,5106,1010,2310,957,34.26,-118.32
3412,12.0209471614035,4.4818,24,4694,820,3566,777,34.28,-118.39
3413,12.021548665181,4.7932,22,4428,825,3152,836,34.28,-118.38
3414,11.950535026405,3.3304,16,6573,1480,6161,1473,34.28,-118.4
3415,11.9722472458691,2.8214,8,3248,847,2608,731,34.27,-118.38
3416,11.9022611911485,3.35,35,1008,204,1162,215,34.29,-118.41
3418,11.9183905730784,4.125,29,1271,272,1338,266,34.28,-118.42
3419,11.8961449641311,3.7566,32,2574,531,2609,472,34.28,-118.41
3422,11.879649744762,2.8,34,1999,427,2391,439,34.28,-118.42
3423,11.8078313825113,1.6295,33,1209,341,1097,283,34.27,-118.42
3425,11.9036152874962,2.6667,35,674,153,808,173,34.27,-118.42
3426,11.8677987869623,3.0132,30,1384,308,2054,301,34.28,-118.43
3427,11.9627263868984,4.2353,31,1130,276,1533,269,34.27,-118.43
3428,11.9049675527463,3.024,36,1002,250,1312,249,34.27,-118.43
3429,11.901583454762,3.225,37,1024,246,1371,239,34.27,-118.42
3430,11.8558056978868,3.5104,30,1246,373,1990,369,34.26,-118.43
3431,11.8995474852769,3.2583,37,1269,348,1835,335,34.26,-118.43
3432,11.8465364693104,3.4,35,777,187,1022,186,34.27,-118.44
3433,11.8558056978868,2.9519,43,729,172,935,174,34.26,-118.43
3435,11.8712989655445,2.9205,35,1447,335,1630,306,34.25,-118.43
3437,11.8211451886396,2.5313,38,870,205,1065,222,34.26,-118.41
3440,11.8342840637814,2.9219,38,858,203,1250,204,34.27,-118.41
3441,11.7280368445872,1.4867,35,2700,702,3444,679,34.27,-118.42
3442,11.9466540383513,4.2538,13,4379,872,2560,853,34.26,-118.4
3443,11.8070865035197,2.2019,13,1872,497,1927,432,34.25,-118.4
3446,11.9434083360537,3.6016,36,1146,259,1173,272,34.25,-118.41
3447,11.9646378242437,3.2284,18,3447,857,3663,817,34.25,-118.41
3449,11.8858673813728,3.6292,36,1430,331,1502,312,34.25,-118.42
3451,12.3698907307596,5.901,18,5891,920,2882,911,34.33,-118.43
3452,12.2624529789663,4.1724,14,6235,1286,3568,1190,34.32,-118.44
3453,12.0027317215121,3.9583,19,6755,1443,4205,1395,34.31,-118.42
3455,12.2229297625966,5.2987,18,6572,1105,3473,1067,34.32,-118.41
3456,12.1410006487865,5.1668,28,3187,569,2205,559,34.3,-118.41
3457,11.9576112862317,4.3409,30,3027,604,1970,590,34.32,-118.42
3458,11.9466540383513,4.0301,14,4151,941,3163,915,34.31,-118.44
3460,11.9544010106014,3.4,38,1595,314,1181,327,34.3,-118.44
3462,12.1516164597341,4.26,23,3481,641,1952,682,34.32,-118.45
3465,11.9735098722995,4.0337,32,2424,476,2291,419,34.3,-118.46
3466,12.2931673523811,4.2708,24,2920,601,1460,598,34.31,-118.46
3467,12.6921956566558,4.8988,13,2664,518,1468,521,34.32,-118.47
3468,12.5065475397807,6.0891,9,2384,395,1697,402,34.33,-118.48
3469,12.0575726372117,3,31,1091,256,892,238,34.31,-118.48
3470,12.1662917755183,3.6736,16,2495,551,2314,567,34.3,-118.47
3473,12.9757177970628,9.2873,26,4516,611,1714,581,34.29,-118.49
3474,12.674199514763,6.8695,27,2535,389,1071,386,34.28,-118.49
3475,12.5619973080782,6.6458,31,3508,585,1957,588,34.28,-118.49
3476,12.7835283515939,7.0598,25,1024,145,357,147,34.31,-118.49
3477,12.8320110763967,8.1248,18,7498,976,3189,955,34.32,-118.52
3478,12.7483969363555,7.5078,24,6145,868,2710,875,34.3,-118.51
3479,12.6171884251472,6.3911,29,4239,653,1890,631,34.28,-118.51
3480,12.6738863787029,6.4171,29,1287,194,525,187,34.29,-118.51
3481,13.0702276229838,7.7464,28,2272,320,868,312,34.29,-118.52
3482,13.0185572086787,8.8467,17,4542,621,2144,597,34.3,-118.52
3484,11.9841783136164,3.4812,35,4085,919,3988,906,34.3,-118.45
3485,12.8405308297414,6.7248,18,5481,780,2477,764,34.28,-118.54
3486,12.9682793620216,8.1125,16,8879,1239,3468,1200,34.28,-118.55
3487,13.1223653774023,10.8805,10,7665,999,3517,998,34.28,-118.54
3488,12.8378761958491,8.2159,22,4423,622,1995,582,34.3,-118.54
3489,12.7402240945997,7.0808,4,6995,1151,2907,1089,34.29,-118.57
3490,11.9316357998284,3.5714,38,1527,332,1303,340,34.28,-118.45
3492,12.314478519374,5.1408,33,1549,264,881,289,34.27,-118.47
3493,12.3331457280936,5.3107,35,2132,368,1128,341,34.28,-118.48
3494,12.3313828364956,5.5608,35,1511,274,873,254,34.28,-118.48
3495,12.1673318172137,2.7353,17,1444,282,523,270,34.27,-118.47
3497,12.3180611474782,4.9323,34,1231,222,702,222,34.27,-118.48
3498,12.2867305485476,4.9955,33,2649,449,1303,437,34.27,-118.48
3499,12.1324261053619,3.705,33,1194,229,839,230,34.27,-118.45
3501,12.0990440727717,4.8015,30,1576,282,1004,284,34.27,-118.46
3503,11.9709830231976,3.5347,36,1111,275,1333,266,34.27,-118.44
3508,12.2562903616908,5.0947,33,1358,247,738,235,34.26,-118.46
3510,12.3202937896202,4.2143,33,2202,433,1135,407,34.25,-118.46
3511,12.2481738215488,3.6989,32,2217,422,1064,427,34.25,-118.46
3512,12.2020646241326,3.8875,34,1300,289,650,291,34.26,-118.47
3513,12.2940835228529,5.5792,35,1898,344,1123,347,34.26,-118.47
3514,12.3800259526536,5.749,36,1770,296,938,304,34.26,-118.48
3517,12.1822921168648,5.1619,36,1951,395,1040,375,34.25,-118.48
3519,12.3162714378282,5.1068,35,1865,335,1074,337,34.25,-118.48
3520,12.3583644558724,4.3333,33,2088,383,960,362,34.25,-118.49
3521,12.3278477024561,5.5714,34,4877,815,2521,781,34.27,-118.49
3522,12.3724341827454,4.58,33,3047,527,1578,507,34.27,-118.49
3523,12.3086292338553,4.869,35,2235,390,1148,416,34.27,-118.5
3524,12.4041034960293,5.4065,34,3580,565,1694,524,34.28,-118.51
3529,12.7044207477851,5.3847,32,1931,298,948,314,34.27,-118.53
